issue_number,title,body_excerpt,html_url,state,maintainer_labels,predicted_candidate_label,confidence,reason
1763,Non working example for doctl compute image create,"**Describe the Issue:** The doctl compute image create help right now shows The following example creates a custom image named `Example Image` from a URL and stores it in the `nyc1` region: doctl compute image create ""Example Image"" --im...",https://github.com/digitalocean/doctl/issues/1763,closed,bug;hacktoberfest,bug,0.750,over_max_per_class
1776,DigitalOcean Container Registry GET/DELETE API Calls Failing,"I’m running into a problem with **DigitalOcean Container Registries** using `doctl`. * Creating a registry (`doctl registry create`) works fine. * However, `doctl registry get` and `doctl registry delete` fail with a **412 error**: ``` E...",https://github.com/digitalocean/doctl/issues/1776,open,bug,bug,1.000,over_max_per_class
1782,doctl apps spec get not returning authority correctly,"**Describe the Issue:** I'm using `doctl apps spec get <id> --format json > spec.json` I'm observing that the authority in the response is `{}` ``` ""ingress"": { ""rules"": [ { ""match"": { ""path"": { ""prefix"": ""/"" }, ""authority"": {} }, ""compo...",https://github.com/digitalocean/doctl/issues/1782,open,app-platform;bug,bug,0.750,over_max_per_class
1785,"Serverless cannot be installed: unknown command ""serverless"" for ""doctl""","**Describe the Issue:** `serverless` extension cannot be installed. **Environment:** - doctl version: 1.146.0 - OS: Debian Trixie, running in Docker container - Installation method: GitHub release download **Additional Details:** Using t...",https://github.com/digitalocean/doctl/issues/1785,closed,bug,bug,1.000,over_max_per_class
1790,registries repository delete-tag returns success for images that don't exist,"**Describe the Issue:** <!-- Please provide a clear and concise description of the problem you are facing including the steps to reproduce the issue. --> Hi there, I'm seeing that `doctl registries repository delete-tag` always returns `...",https://github.com/digitalocean/doctl/issues/1790,open,bug,bug,0.750,over_max_per_class
1795,oauth2 support,**What is the problem this feature would solve? Please describe.** It's annoying that I have to manually copy/paste the token **Describe the solution you'd like** Use oauth2 flow to fetch a token for me instead; like aws cli does **Addit...,https://github.com/digitalocean/doctl/issues/1795,open,suggestion,enhancement,0.750,over_max_per_class
1799,--version flag,**What is the problem this feature would solve? Please describe.** I want to know what version of `doctl` I'm running. **Describe the solution you'd like** Return the version when running `--version` **Additional context** I was affected...,https://github.com/digitalocean/doctl/issues/1799,open,suggestion,enhancement,0.750,over_max_per_class
1801,Support of --since nad --until arguments in doctl,**What is the problem this feature would solve? Please describe.** <!-- A clear and concise description of what the problem is. Ex. I'm always frustrated when [...] --> It is a bad UX that `doctl` doesn't support `--since` and `--until` ...,https://github.com/digitalocean/doctl/issues/1801,open,suggestion,enhancement,1.000,over_max_per_class
1813,`doctl registry` commands fail with 412 for multi-registry accounts without clear error or guidance,"### Description All `doctl registry` subcommands (`repository list-v2`, `repository list-manifests`, `repository delete-manifest`, etc.) fail with an opaque 412 error when the account has multiple container registries, even though the `-...",https://github.com/digitalocean/doctl/issues/1813,closed,bug,bug,1.000,over_max_per_class
1816,"auth switch --context default writes bogus ""default: true"" into auth-contexts","## Description `doctl auth switch --context default` silently injects `default: ""true""` into the `auth-contexts` map in `~/.config/doctl/config.yaml`. This entry is not a real token — it's a side effect of how `RunAuthSwitch` validates t...",https://github.com/digitalocean/doctl/issues/1816,open,,,0.000,no_high_confidence_signal
1822,doctl apps list-job-invocations returns empty results when invocations exist,"## Bug Report ### doctl version `doctl version 1.152.0-release` ### Description `doctl apps list-job-invocations <app-id> <job-name>` returns an empty table with no results, even when the job has many invocations recorded by the platform...",https://github.com/digitalocean/doctl/issues/1822,closed,,,0.000,no_high_confidence_signal
1842,"v1.158.0 cannot parse config files it writes — ""yaml: line 2228: did not find expected key""",## Summary doctl `v1.158.0` (released 2026-05-07 16:21 UTC) cannot read its own config files. Every doctl invocation fails at startup with: ``` doctl: 2026/05/07 21:08:20 Config initialization failed: While parsing config: yaml: line 222...,https://github.com/digitalocean/doctl/issues/1842,open,,,0.000,no_high_confidence_signal
1843,1.159.0-release Using cached credential,"Every time I use kubectl to manage DO kubernetes clusters, doctl is bugging with the following messages: ``` doctl: 2026/05/19 11:25:44 Using cached credential ``` How do i get rid of them? I tried removing ~/.config/doctl/cache but it d...",https://github.com/digitalocean/doctl/issues/1843,closed,,security,0.700,below_min_confidence
1854,Unhide support for NAT Gateways,**What is the problem this feature would solve? Please describe.** <!-- A clear and concise description of what the problem is. Ex. I'm always frustrated when [...] --> It appears this feature was implemented in https://github.com/digita...,https://github.com/digitalocean/doctl/issues/1854,open,suggestion,enhancement,1.000,over_max_per_class
1855,v1.160.0 build fails,"Building with go 1.26.4 on linux/Chromebrew on `armv7l`, `i686`, `x86_64` using `go install github.com/digitalocean/doctl/cmd/doctl@v1.160.0` ``` go: downloading github.com/davecgh/go-spew v1.1.2-0.20180830191138-d8f796af33cc go: downloa...",https://github.com/digitalocean/doctl/issues/1855,closed,bug,bug,1.000,over_max_per_class
